name,country
vazante,brazil
vassouras,brazil
várzeapaulista,brazil
várzeagrande,brazil
várzeadapalma,brazil
varginha,brazil
vargemgrandedosul,brazil
valparaíso,brazil
valinhos,brazil
valença,brazil
valença,brazil
vacaria,brazil
uruguaiana,brazil
uruçuca,brazil
uruaçu,brazil
uniãodavitória,brazil
unaí,brazil
una,brazil
umuarama,brazil
uberlândia,brazil
uberaba,brazil
ubatuba,brazil
ubatã,brazil
ubaitaba,brazil
ubá,brazil
tupanciretã,brazil
tupaciguara,brazil
tupã,brazil
tucano,brazil
tubarão,brazil
trindade,brazil
trêsrios,brazil
trêspontas,brazil
trêspassos,brazil
trêslagoas,brazil
trêsdemaio,brazil
trêscoroas,brazil
trêscorações,brazil
tremembé,brazil
tramandaí,brazil
torres,brazil
toledo,brazil
tobiasbarreto,brazil
timóteo,brazil
timbó,brazil
tijucas,brazil
tietê,brazil
teutônia,brazil
teresópolis,brazil
teófilootoni,brazil
teodorosampaio,brazil
telêmacoborba,brazil
taubaté,brazil
tatuí,brazil
taquarituba,brazil
taquaritinga,brazil
taquari,brazil
taquara,brazil
tapiramutá,brazil
tapes,brazil
tanguá,brazil
tanabi,brazil
tambaú,brazil
taiobeiras,brazil
taboãodaserra,brazil
suzano,brazil
sumaré,brazil
sorocaba,brazil
soledade,brazil
socorro,brazil
sobradinho,brazil
simãodias,brazil
silvajardim,brazil
sidrolândia,brazil
setelagoas,brazil
sertãozinho,brazil
serrinha,brazil
serranegra,brazil
serrana,brazil
serra,brazil
seropédica,brazil
senhordobonfim,brazil
senadorcanedo,brazil
seabra,brazil
schroeder,brazil
saubara,brazil
sarzedo,brazil
sarandi,brazil
sarandi,brazil
saquarema,brazil
sapucaia,brazil
sapiranga,brazil
sãovicente,brazil
sãosepé,brazil
sãosebastiãodopassé,brazil
sãosebastiãodoparaíso,brazil
sãosebastiãodocaí,brazil
sãosebastião,brazil
sãoroque,brazil
sãopedrodaaldeia,brazil
sãopedro,brazil
sãopaulo,brazil
sãomigueldoiguaçu,brazil
sãomigueldoaraguaia,brazil
sãomateusdosul,brazil
sãomateus,brazil
sãomarcos,brazil
sãomanuel,brazil
sãoluizgonzaga,brazil
sãoluísdemontesbelos,brazil
sãolourençodosul,brazil
sãolourenço,brazil
sãoleopoldo,brazil
sãojosédospinhais,brazil
sãojosédoscampos,brazil
sãojosédoriopreto,brazil
sãojosédoriopardo,brazil
sãojosé,brazil
sãojoaquimdabarra,brazil
sãojoaquim,brazil
sãojoãonepomuceno,brazil
sãojoãodemeriti,brazil
sãojoãodelrei,brazil
sãojoãodaboavista,brazil
sãojoãodabarra,brazil
sãojerônimo,brazil
sãogotardo,brazil
sãogonçalodosapucaí,brazil
sãogabriel,brazil
sãofranciscodosul,brazil
sãofranciscodoconde,brazil
sãofrancisco,brazil
sãofidélis,brazil
sãocristóvão,brazil
sãocarlos,brazil
sãocaetanodosul,brazil
sãoborja,brazil
sãobernardodocampo,brazil
sãobentodosul,brazil
santosdumont,brazil
santos,brazil
santoestêvão,brazil
santoantôniodomonte,brazil
santoantôniodoamparo,brazil
santoantôniodeposse,brazil
santoantôniodepádua,brazil
santoantôniodejesus,brazil
santoantôniodaplatina,brazil
santoângelo,brazil
santoandré,brazil
santoanastácio,brazil
santoamarodaimperatriz,brazil
santoamaro,brazil
santiago,brazil
santavitóriadopalmar,brazil
santarosadeviterbo,brazil
santarosa,brazil
santaritadosapucaí,brazil
santaritadopassaquatro,brazil
santanadoparaíso,brazil
santanadolivramento,brazil
santanadeparnaíba,brazil
santamariadavitória,brazil
santamaria,brazil
santaluzia,brazil
santaluz,brazil
santaisabel,brazil
santahelenadegoiás,brazil
santagertrudes,brazil
santafédosul,brazil
santacruzdosul,brazil
santacruzdoriopardo,brazil
santacruzdaspalmeiras,brazil
santacruzcabrália,brazil
santacecília,brazil
santabárbarad'oeste,brazil
salvador,brazil
saltodepirapora,brazil
salto,brazil
salinas,brazil
sacramento,brazil
ruybarbosa,brazil
rubiataba,brazil
rosáriodosul,brazil
rondonópolis,brazil
rolante,brazil
rolândia,brazil
rioverdedematogrosso,brazil
rioreal,brazil
riopardo,brazil
rionegro,brazil
rionegrinho,brazil
riograndedaserra,brazil
riogrande,brazil
riodosul,brazil
riodejaneiro,brazil
riodaspedras,brazil
riodasostras,brazil
rioclaro,brazil
riobrilhante,brazil
riobrancodosul,brazil
riobonito,brazil
ribeirãopreto,brazil
ribeirãopires,brazil
ribeirãodasneves,brazil
ribeirãodailha,brazil
ribeiradopombal,brazil
riachãodojacuípe,brazil
resplendor,brazil
resende,brazil
registro,brazil
regentefeijó,brazil
rancharia,brazil
quirinópolis,brazil
queimados,brazil
quatrobarras,brazil
quaraí,brazil
prudentópolis,brazil
propriá,brazil
promissão,brazil
presidentevenceslau,brazil
presidenteprudente,brazil
presidenteepitácio,brazil
prata,brazil
praiagrande,brazil
prado,brazil
pousoalegre,brazil
posse,brazil
portounião,brazil
portoseguro,brazil
portoferreira,brazil
portofeliz,brazil
portoalegre,brazil
portão,brazil
porangatu,brazil
ponteselacerda,brazil
pontenova,brazil
pontaporã,brazil
pontal,brazil
pontagrossa,brazil
pompéu,brazil
pompéia,brazil
pomerode,brazil
poçosdecaldas,brazil
poconé,brazil
poções,brazil
poá,brazil
planaltina,brazil
piúma,brazil
piuí,brazil
pitangui,brazil
pitangueiras,brazil
pitanga,brazil
piritiba,brazil
piresdorio,brazil
piraquara,brazil
pirapozinho,brazil
pirapora,brazil
pirajuí,brazil
piraju,brazil
piraídosul,brazil
piraí,brazil
pirassununga,brazil
piracicaba,brazil
piracanjuba,brazil
piracaia,brazil
pinheiral,brazil
pinhão,brazil
espíritosantodopinhal,brazil
pindobaçu,brazil
pindamonhangaba,brazil
pilardosul,brazil
piedade,brazil
petrópolis,brazil
peruíbe,brazil
pereirabarreto,brazil
perdões,brazil
penha,brazil
penedo,brazil
penápolis,brazil
pelotas,brazil
pedroleopoldo,brazil
pedreira,brazil
pedraazul,brazil
pederneiras,brazil
paulínia,brazil
patrocínio,brazil
patosdeminas,brazil
patobranco,brazil
patydoalferes,brazil
passos,brazil
passofundo,brazil
parobé,brazil
paraty,brazil
paranavaí,brazil
paranapanema,brazil
paranaíba,brazil
paranaguá,brazil
paraíbadosul,brazil
paraguaçupaulista,brazil
paraguaçu,brazil
parádeminas,brazil
paracatu,brazil
paracambi,brazil
panambi,brazil
palotina,brazil
palmital,brazil
palmeiradasmissões,brazil
palmeira,brazil
palmas,brazil
palhoça,brazil
paiçandu,brazil
padrebernardo,brazil
ouropreto,brazil
ourobranco,brazil
ourinhos,brazil
osvaldocruz,brazil
osório,brazil
osasco,brazil
orleans,brazil
orlândia,brazil
oliveira,brazil
olímpia,brazil
novohorizonte,brazil
novohamburgo,brazil
novaviçosa,brazil
novavenécia,brazil
novaprata,brazil
novapetrópolis,brazil
novaolímpia,brazil
novaodessa,brazil
novalima,brazil
novaiguaçu,brazil
novagranada,brazil
novafriburgo,brazil
novaera,brazil
nossasenhoradosocorro,brazil
nossasenhoradaglória,brazil
niterói,brazil
niquelândia,brazil
nilópolis,brazil
nerópolis,brazil
nepomuceno,brazil
nazaré,brazil
naviraí,brazil
navegantes,brazil
nanuque,brazil
muzambinho,brazil
muritiba,brazil
muriaé,brazil
mucuri,brazil
morrodochapéu,brazil
morroagudo,brazil
morrinhos,brazil
montesclaros,brazil
montesantodeminas,brazil
montenegro,brazil
montemor,brazil
montecarmelo,brazil
monteazulpaulista,brazil
monteaprazível,brazil
montealto,brazil
mongaguá,brazil
mogimirim,brazil
mogi-gaucu,brazil
mogidascruzes,brazil
mococa,brazil
mirandopólis,brazil
miracema,brazil
mineiros,brazil
miguelpereira,brazil
miguelópolis,brazil
mendes,brazil
medianeira,brazil
medeirosneto,brazil
mauá,brazil
matozinhos,brazil
mateusleme,brazil
matão,brazil
matadesãojoão,brazil
mascote,brazil
martinópolis,brazil
maringá,brazil
marília,brazil
maricá,brazil
mariana,brazil
marialva,brazil
marechalcândidorondon,brazil
marau,brazil
marataizes,brazil
maragogipe,brazil
maracás,brazil
maracaju,brazil
manhumirim,brazil
manhuaçu,brazil
mangaratiba,brazil
mandaguari,brazil
mairiporã,brazil
mairinque,brazil
mafra,brazil
machado,brazil
macatuba,brazil
macaé,brazil
luziânia,brazil
lucas,brazil
louveira,brazil
lorena,brazil
londrina,brazil
loanda,brazil
livramentodobrumado,brazil
lins,brazil
linhares,brazil
limeira,brazil
leopoldina,brazil
lençóispaulista,brazil
leme,brazil
lavras,brazil
laranjeirasdosul,brazil
laranjeiras,brazil
laranjalpaulista,brazil
lapa,brazil
lajinha,brazil
lages,brazil
lajeado,brazil
laguna,brazil
lagoavermelha,brazil
lagoasanta,brazil
lagoadaprata,brazil
lagarto,brazil
ladário,brazil
jundiaí,brazil
júliodecastilhos,brazil
juizdefora,brazil
juatuba,brazil
josébonifácio,brazil
joinville,brazil
joãopinheiro,brazil
joãomonlevade,brazil
joaçaba,brazil
jeremoabo,brazil
jequitinhonha,brazil
jequié,brazil
jaú,brazil
jataí,brazil
jarinu,brazil
jardinópolis,brazil
jardim,brazil
jaraguádosul,brazil
jaraguá,brazil
japeri,brazil
januária,brazil
jandira,brazil
jandaiadosul,brazil
janaúba,brazil
jales,brazil
jaguariúna,brazil
jaguariaíva,brazil
jaguarari,brazil
jaguarão,brazil
jaguaquara,brazil
jacutinga,brazil
jacobina,brazil
jaciara,brazil
jacarezinho,brazil
jacareí,brazil
jaboticabal,brazil
ivoti,brazil
ituverava,brazil
iturama,brazil
itupeva,brazil
itumbiara,brazil
ituiutaba,brazil
ituberá,brazil
itu,brazil
itororó,brazil
itaúna,brazil
itatinga,brazil
itatiba,brazil
itararé,brazil
itaqui,brazil
itaquaquecetuba,brazil
itapuranga,brazil
itápolis,brazil
itapira,brazil
itapevi,brazil
itapeva,brazil
itapetininga,brazil
itapetinga,brazil
itaperuna,brazil
itaperuçu,brazil
itapemirim,brazil
itapema,brazil
itapecericadaserra,brazil
itapecerica,brazil
itaparica,brazil
itapaci,brazil
itaocara,brazil
itanhaém,brazil
itambé,brazil
itamarandiba,brazil
itamaraju,brazil
itajuípe,brazil
itajubá,brazil
itajaí,brazil
itaí,brazil
itaguaí,brazil
itabuna,brazil
itaboraí,brazil
itabirito,brazil
itabira,brazil
itaberaí,brazil
itaberaba,brazil
itabaianinha,brazil
itabaiana,brazil
irecê,brazil
irati,brazil
iracemápolis,brazil
iporá,brazil
ipirá,brazil
ipiaú,brazil
iperó,brazil
ipatinga,brazil
ipameri,brazil
ipaba,brazil
inhumas,brazil
indaiatuba,brazil
indaial,brazil
imbituva,brazil
imbituba,brazil
ilhéus,brazil
ilhasolteira,brazil
ilhabela,brazil
ijuí,brazil
iguape,brazil
igrejinha,brazil
igarapé,brazil
igarapava,brazil
igaraçudotietê,brazil
içara,brazil
ibotirama,brazil
ibiúna,brazil
ibitinga,brazil
ibirité,brazil
ibirataia,brazil
ibirama,brazil
ibiporã,brazil
ibicaraí,brazil
ibiá,brazil
ibaté,brazil
ibaiti,brazil
iaçu,brazil
hortolândia,brazil
herval,brazil
gurupi,brazil
guaxupé,brazil
guarulhos,brazil
guarujá,brazil
guariba,brazil
guaratuba,brazil
guaratinguetá,brazil
guararema,brazil
guararapes,brazil
guarapuava,brazil
guarapari,brazil
guaranésia,brazil
guaramirim,brazil
guará,brazil
guaporé,brazil
guapimirim,brazil
guanhães,brazil
guanambi,brazil
guaíra,brazil
guaçuí,brazil
gravataí,brazil
governadorvaladares,brazil
goiatuba,brazil
goiás,brazil
goianira,brazil
goiânia,brazil
goianésia,brazil
gaspar,brazil
garibaldi,brazil
garça,brazil
gandu,brazil
frutal,brazil
fredericowestphalen,brazil
francodarocha,brazil
franciscomorato,brazil
franciscobeltrão,brazil
franca,brazil
fozdoiguaçu,brazil
forquilhinha,brazil
formosa,brazil
formiga,brazil
florianópolis,brazil
floresdacunha,brazil
ferrazdevasconcelos,brazil
fernandópolis,brazil
feiradesantana,brazil
farroupilha,brazil
euclidesdacunha,brazil
estrela,brazil
esteio,brazil
estânciavelha,brazil
estância,brazil
esplanada,brazil
espinosa,brazil
esmeraldas,brazil
erechim,brazil
entrerios,brazil
encruzilhadadosul,brazil
encantado,brazil
embuguaçu,brazil
embu,brazil
elóimendes,brazil
duquedecaxias,brazil
dourados,brazil
dompedrito,brazil
doisvizinhos,brazil
doiscórregos,brazil
divinópolis,brazil
diamantino,brazil
diamantina,brazil
diadema,brazil
descalvado,brazil
curvelo,brazil
curitibanos,brazil
curitiba,brazil
cuiabá,brazil
cubatão,brazil
cruzeirodooeste,brazil
cruzeiro,brazil
cruzdasalmas,brazil
cruzalta,brazil
cristalina,brazil
criciúma,brazil
cravinhos,brazil
coxim,brazil
cotia,brazil
cosmópolis,brazil
coruripe,brazil
corumbá,brazil
coronelvivida,brazil
coronelfabriciano,brazil
coromandel,brazil
cornélioprocópio,brazil
corinto,brazil
cordeirópolis,brazil
cordeiro,brazil
contagem,brazil
conselheirolafaiete,brazil
congonhas,brazil
conde,brazil
concórdia,brazil
conchal,brazil
conceiçãodocoité,brazil
conceiçãodojacuípe,brazil
conceiçãodasalagoas,brazil
conceiçãodafeira,brazil
conceiçãodabarra,brazil
colorado,brazil
colombo,brazil
colatina,brazil
coaraci,brazil
cláudio,brazil
cícerodantas,brazil
cianorte,brazil
charqueadas,brazil
chapecó,brazil
cerquilho,brazil
ceres,brazil
celsoramos,brazil
caxiasdosul,brazil
caxambu,brazil
catu,brazil
catanduva,brazil
catalão,brazil
cataguases,brazil
castro,brazil
castelo,brazil
cassilândia,brazil
casimirodeabreu,brazil
cascavel,brazil
casabranca,brazil
carmodoparanaíba,brazil
carmodocajuru,brazil
carlosbarbosa,brazil
carazinho,brazil
caratinga,brazil
carapicuíba,brazil
carangola,brazil
carandaí,brazil
caraguatatuba,brazil
capivari,brazil
capinzal,brazil
capimgrosso,brazil
capelinha,brazil
capela,brazil
capãodacanoa,brazil
capâobonito,brazil
canoinhas,brazil
canoas,brazil
canguçu,brazil
canela,brazil
cândidomota,brazil
candelária,brazil
canavieiras,brazil
campoverde,brazil
camposnovos,brazil
camposgerais,brazil
camposdojordão,brazil
camposbelos,brazil
campos,brazil
campomourão,brazil
campolargo,brazil
campogrande,brazil
campoformoso,brazil
campobelo,brazil
campinas,brazil
campinagrandedosul,brazil
cambuí,brazil
cambé,brazil
cambará,brazil
camaquã,brazil
camanducaia,brazil
camaçari,brazil
caldasnovas,brazil
cajuru,brazil
cajati,brazil
cajamar,brazil
caieiras,brazil
caetité,brazil
caeté,brazil
cachoeirodeitapemirim,brazil
cachoeirinha,brazil
cachoeirasdemacacu,brazil
cachoeiradosul,brazil
cachoeira,brazil
caçapavadosul,brazil
caçapava,brazil
caçador,brazil
cabreúva,brazil
cabofrio,brazil
butiá,brazil
buritizeiro,brazil
buritis,brazil
buri,brazil
buerarema,brazil
brusque,brazil
brumado,brazil
brumadinho,brazil
brotas,brazil
brodósqui,brazil
brasília,brazil
bragançapaulista,brazil
braçodonorte,brazil
botucatu,brazil
bomjesusdoitabapoana,brazil
bomjesusdalapa,brazil
bomdespacho,brazil
boituva,brazil
bocaiúva,brazil
boaesperança,brazil
blumenau,brazil
biritibamirim,brazil
birigui,brazil
biguaçu,brazil
betim,brazil
bertioga,brazil
bentogonçalves,brazil
belooriente,brazil
belohorizonte,brazil
belfordroxo,brazil
belavista,brazil
bebedouro,brazil
bauru,brazil
batatais,brazil
bastos,brazil
barueri,brazil
barroso,brazil
barrinha,brazil
barretos,brazil
barreirodojaíba,brazil
barreiras,brazil
barravelha,brazil
barramansa,brazil
barradoscoqueiros,brazil
barradopiraí,brazil
barradogarças,brazil
barradobugres,brazil
barradesãofrancisco,brazil
barrabonita,brazil
barra,brazil
bariri,brazil
barbacena,brazil
barãodecocais,brazil
bandeirantes,brazil
bambuí,brazil
balneáriocamboriú,brazil
baixoguandu,brazil
bagé,brazil
avaré,brazil
atibaia,brazil
astorga,brazil
assis,brazil
arujá,brazil
arturnogueira,brazil
arroiogrande,brazil
arroiodomeio,brazil
arraialdocabo,brazil
armaçãodebúzios,brazil
arcos,brazil
araxá,brazil
araucária,brazil
araruama,brazil
araras,brazil
araraquara,brazil
araranguá,brazil
arapongas,brazil
araguari,brazil
aragarças,brazil
araçuaí,brazil
aracruz,brazil
araçoiabadaserra,brazil
araci,brazil
araçatuba,brazil
aracaju,brazil
aquidauana,brazil
apucarana,brazil
apiaí,brazil
aparecidadotaboado,brazil
aparecida,brazil
antonina,brazil
anicuns,brazil
angradosreis,brazil
andradina,brazil
andradas,brazil
anastácio,brazil
anápolis,brazil
amparo,brazil
américobrasiliense,brazil
americana,brazil
amargosa,brazil
álvaresmachado,brazil
almirantetamandaré,brazil
almenara,brazil
alfenas,brazil
alémparaíba,brazil
alegrete,brazil
alegre,brazil
alagoinhas,brazil
aimorés,brazil
agudos,brazil
águasvermelhas,brazil
águasdelindóia,brazil
aguaí,brazil
adamantina,brazil
abaeté,brazil
guaíba,brazil
palmas,brazil
tefé,brazil
tarauacá,brazil
tabatinga,brazil
senamadureira,brazil
sãogabrieldacachoeira,brazil
riobranco,brazil
portovelho,brazil
manaus,brazil
manacapuru,brazil
humaitá,brazil
fonteboa,brazil
eirunepé,brazil
cruzeirodosul,brazil
coari,brazil
carauari,brazil
boavista,brazil
ariquemes,brazil
aripuanã,brazil
vilhena,brazil
pôstofiscalrolimdemoura,brazil
pimentabueno,brazil
ouropretodooeste,brazil
jiparaná,brazil
jaru,brazil
guajarámirim,brazil
cacoal,brazil
aparecidadegoiânia,brazil
campinas,brazil
jaboatãodosguararapes,brazil
laurodefreitas,brazil
pinhais,brazil
riopretodaeva,brazil
simõesfilho,brazil
sinop,brazil
cambebba,brazil
trindade,brazil
freguesiadoribeiraodailha,brazil
nassau,bahamas
lucaya,bahamas
freeport,bahamas
thimphu,bhutan
punākha,bhutan
phuntsholing,bhutan
tsirang,bhutan
tonota,botswana
thamaga,botswana
serowe,botswana
selebi-phikwe,botswana
ramotswa,botswana
palapye,botswana
mosopa,botswana
molepolole,botswana
mogoditshane,botswana
mochudi,botswana
maun,botswana
mahalapye,botswana
lobatse,botswana
letlhakane,botswana
kanye,botswana
janeng,botswana
gaborone,botswana
francistown,botswana
horadzhodzina,belarus
zhlobin,belarus
vitebsk,belarus
vilyeyka,belarus
vawkavysk,belarus
svyetlahorsk,belarus
stowbtsy,belarus
smarhon’,belarus
slutsk,belarus
slonim,belarus
shchuchin,belarus
salihorsk,belarus
rahachow,belarus
rechytsa,belarus
pruzhany,belarus
polatsk,belarus
pinsk,belarus
pastavy,belarus
asipovichy,belarus
orsha,belarus
novoyemedvezhino,belarus
navapolatsk,belarus
navahrudak,belarus
minsk,belarus
mazyr,belarus
masty,belarus
mar’’inahorka,belarus
maladzyechna,belarus
mahilyow,belarus
lyepyel’,belarus
luninyets,belarus
lida,belarus
krychaw,belarus
kalodzishchy,belarus
kobryn,belarus
kalinkavichy,belarus
ivatsevichy,belarus
hrodna,belarus
horki,belarus
gomel,belarus
hlybokaye,belarus
dzyarzhynsk,belarus
dobrush,belarus
bykhaw,belarus
byaroza,belarus
brest,belarus
horadbarysaw,belarus
baranovichi,belarus
babruysk,belarus
malinovka,belarus
sanignacio,belize
orangewalk,belize
belmopan,belize
belizecity,belize
abbotsford,canada
airdrie,canada
ajax,canada
alma,canada
amos,canada
anmore,canada
baie-comeau,canada
barrie,canada
beaconsfield,canada
belleville,canada
beloeil,canada
blainville,canada
boisbriand,canada
